"02;083;353;12;0;4;13;4;0;2;239;2;55;11;11"
"02;084;665;29;2;6;42;4;2;10;294;9;173;32;60"
"02;085;176;4;0;4;14;0;1;2;89;3;37;6;16"
"02;086;365;6;1;5;25;3;2;8;176;5;76;23;32"
"02;087;80;2;0;2;2;0;0;0;65;0;7;0;2"
"02;088;137;7;1;2;9;2;2;0;94;2;16;1;1"
"02;089;2548;24;12;28;173;8;16;56;1263;20;705;56;185"
"02;090;166;6;0;2;9;1;2;0;97;4;32;9;4"
"02;091;61;0;2;1;10;0;0;0;22;0;14;5;7"
"02;092;212;8;3;1;11;1;2;0;129;9;29;5;14"
"02;093;161;11;0;5;19;0;2;2;70;9;27;7;9"
"02;094;269;12;1;2;22;4;1;4;153;2;45;6;17"
"02;095;995;30;8;11;49;11;6;22;519;12;210;27;90"
"02;096;508;10;1;0;39;0;3;11;255;11;115;11;52"
"02;097;103;2;0;0;4;1;0;0;88;3;3;0;2"
"02;098;391;8;2;4;35;0;4;12;175;7;107;14;22"
"02;099;312;6;0;3;9;0;2;0;177;2;33;12;67"
"02;100;37;0;0;0;2;0;0;0;32;1;1;0;1"
"02;101;1524;36;9;14;125;13;7;43;599;14;495;64;104"
"02;102;32;3;0;0;0;0;0;1;17;1;8;0;2"
"02;103;98;7;0;0;7;0;1;0;50;2;24;2;5"
"02;104;134;9;2;1;11;0;0;5;80;1;20;2;3"
"02;105;139;5;0;0;7;3;2;3;83;1;27;2;6"
"02;106;74;2;0;2;5;0;0;0;42;1;16;3;3"
"02;107;130;4;0;2;15;0;0;5;54;6;41;0;3"
"02;108;175;8;1;1;17;0;0;6;103;8;22;1;8"
"02;109;76;6;2;0;2;1;2;2;50;1;7;3;0"
"02;110;105;3;1;1;4;0;0;2;77;6;4;2;5"
"02;111;150;3;0;4;13;0;0;11;70;2;35;3;9"
"02;112;141;3;1;1;12;0;0;1;88;5;16;0;14"
"02;113;188;9;0;4;11;0;3;3;83;2;44;6;23"
"02;114;38;0;0;1;0;0;0;0;24;0;9;3;1"
"02;115;804;17;1;10;57;6;6;28;292;15;280;33;57"
"02;116;106;2;1;1;6;0;0;0;61;1;16;8;10"
"02;117;265;8;3;5;29;3;1;4;145;5;48;2;12"
"02;118;347;16;1;1;23;1;3;4;204;6;67;9;12"
"02;119;447;15;0;3;24;2;4;9;247;17;85;13;27"
"02;120;131;5;0;2;4;0;1;2;81;1;24;3;8"
"02;121;35;1;0;1;4;0;0;0;19;1;7;0;2"
"02;122;49;0;0;0;3;0;1;2;31;1;8;1;2"
"02;123;64;2;0;2;4;0;0;0;35;0;13;2;5"
"02;124;136;8;1;2;8;3;1;0;83;3;17;1;9"
"02;125;108;3;0;4;10;0;0;2;59;1;17;4;8"
"02;126;230;4;1;3;19;0;3;7;123;7;39;8;16"
"02;127;102;2;0;1;6;0;1;2;63;1;16;5;5"
"02;128;47;0;0;0;8;0;0;0;32;2;4;0;1"
"02;129;140;8;1;2;10;2;1;1;68;3;33;5;5"
"02;130;164;1;0;3;13;1;2;3;80;2;47;1;11"
"02;131;93;2;1;1;5;0;1;0;56;1;14;3;9"
"02;132;143;3;0;2;7;1;1;0;120;0;3;0;6"
"02;133;68;5;0;0;2;0;0;1;49;0;5;2;4"
"02;134;143;4;0;4;5;3;1;4;78;1;31;4;8"
"02;135;173;5;0;3;10;3;2;3;89;2;29;7;20"
"02;136;145;6;1;1;7;0;0;0;104;0;17;3;6"
"02;137;9072;127;25;108;1301;33;48;276;3747;77;2579;231;514"
"02;138;152;8;1;2;6;0;0;3;96;2;19;4;11"
"02;139;44;2;0;2;1;0;0;2;13;0;12;2;4"
"02;140;3546;50;15;69;265;39;16;128;1249;38;1309;145;219"
"02;141;115;4;0;0;5;0;2;0;86;4;8;2;4"
"02;142;72;0;2;2;7;0;0;1;43;0;14;1;2"
"02;143;356;6;3;5;29;1;1;12;124;8;101;26;40"
"02;144;478;13;1;1;15;1;5;3;326;12;66;6;29"
"02;145;775;23;4;9;74;2;3;36;334;17;183;46;43"
"02;146;171;3;0;2;4;0;1;7;88;4;46;7;9"
"02;147;109;1;0;0;2;0;2;0;74;1;14;4;11"
"02;148;1245;30;6;17;75;6;4;24;690;11;229;26;125"
"02;149;211;3;0;11;18;0;0;2;97;2;53;8;17"
"02;150;194;5;1;1;16;0;1;2;109;2;41;4;12"
"02;151;102;6;0;1;9;1;0;0;57;2;18;3;5"
"02;152;117;2;1;4;14;1;1;2;46;2;24;8;12"
"02;153;122;4;0;1;5;0;1;2;69;3;22;2;13"
"02;154;132;8;0;1;6;1;0;3;92;3;15;1;2"
"02;155;428;15;3;8;22;1;3;7;261;13;61;5;29"
"02;156;396;6;2;11;27;2;2;10;204;7;91;9;25"
"02;157;376;7;3;10;41;2;3;10;138;6;98;16;42"
"02;158;39;0;0;0;2;0;0;1;24;1;8;2;1"
"02;159;189;3;0;0;8;0;1;1;134;3;23;0;16"
"02;160;187;4;2;1;12;0;0;2;102;5;34;7;18"
"02;161;563;10;3;11;55;3;4;15;268;5;127;21;41"
"02;162;120;7;0;2;6;1;3;2;72;1;10;1;15"
"02;163;466;9;4;6;12;1;5;8;255;8;103;12;42"
"02;164;75;1;0;0;5;0;1;1;53;1;10;2;1"
"02;165;42;2;0;0;0;0;0;0;30;0;4;5;1"
"02;166;54;5;0;0;3;0;0;0;40;1;1;0;4"
"02;167;131;3;2;6;6;2;0;6;51;1;26;6;22"
"02;168;234;7;2;1;8;2;1;1;162;5;35;1;9"
"02;169;1093;11;3;10;88;5;6;17;537;20;290;35;71"
"02;170;474;6;1;31;34;10;4;11;193;2;131;28;23"
"02;171;128;4;2;1;8;0;0;3;63;1;27;5;14"
"02;172;247;11;4;3;17;1;0;5;132;6;39;8;22"
"02;173;260;6;0;2;8;2;0;0;172;7;42;3;18"
"02;174;596;33;0;6;77;2;0;7;238;12;149;16;58"
"02;175;830;13;4;14;47;1;1;23;425;11;201;21;68"
"02;176;209;1;0;5;29;3;0;6;108;4;37;9;7"
"02;177;108;3;0;2;11;1;0;0;40;3;40;2;6"
"02;178;142;7;0;2;6;0;0;1;90;3;23;2;7"
"02;179;48;7;0;0;4;0;0;1;20;1;9;2;4"
"02;180;323;8;1;3;25;0;0;6;198;2;57;6;16"
"02;181;8275;135;32;74;584;40;56;169;4147;70;2128;189;640"
"02;182;101;4;1;1;6;0;0;0;56;0;19;2;12"
"02;183;103;3;1;1;5;0;0;5;38;2;23;9;16"
"02;184;390;7;0;3;33;0;2;7;210;6;74;8;40"
"02;185;97;3;0;0;3;1;0;1;70;3;10;3;2"
"02;186;87;1;0;0;11;0;2;3;36;1;26;0;7"
"02;187;302;14;2;3;30;1;1;2;165;6;54;6;15"
"02;188;149;9;1;1;4;0;0;0;76;6;31;6;15"
"02;189;657;20;6;10;42;4;3;14;349;10;152;12;35"
"02;190;1110;34;7;22;72;10;16;24;420;11;365;62;68"
"02;191;420;18;0;2;12;3;0;8;255;3;91;13;16"
"02;192;162;1;0;0;6;3;1;4;108;0;21;6;11"
"02;193;332;17;3;3;37;1;4;7;142;3;81;13;22"
"02;194;192;3;0;6;12;0;0;3;136;0;28;4;0"
"02;195;173;7;1;2;8;3;0;0;105;3;28;5;9"
"02;196;135;4;0;1;13;0;3;2;72;6;21;6;7"
"02;197;136;2;0;2;7;2;1;2;68;7;29;2;14"
"02;198;52;2;0;0;2;0;0;0;38;0;4;3;3"
"02;199;63;2;1;0;4;0;1;1;38;0;7;6;3"
"02;200;349;12;4;6;34;1;2;6;173;1;75;4;31"
"02;201;199;7;4;3;3;1;1;2;158;4;6;8;2"
"02;202;662;15;4;13;52;4;4;26;228;9;217;51;39"
"02;203;177;2;0;1;11;0;2;2;85;11;43;6;14"
"02;204;81;4;0;1;0;0;0;0;38;1;25;4;8"
"02;205;190;4;0;4;20;2;2;1;89;6;33;10;19"
"02;206;202;8;2;2;5;2;0;2;126;2;29;8;16"
"02;207;99;5;0;1;14;0;0;0;54;1;21;1;2"
"02;208;44;1;0;1;8;1;1;3;19;0;6;0;4"
"02;209;171;7;0;0;9;2;1;16;87;1;30;3;15"
"02;210;475;7;1;3;16;1;0;10;283;7;103;5;39"
"02;211;137;10;1;0;8;0;1;1;89;2;16;6;3"
"02;212;104;3;0;0;3;0;0;0;66;2;18;0;12"
"02;213;1028;23;4;24;96;9;10;26;352;7;351;57;70"
"02;214;111;6;0;4;8;1;0;3;52;1;18;3;15"
"02;215;130;7;0;1;5;0;3;1;68;4;19;4;18"
"02;216;96;7;0;2;0;0;2;1;74;0;5;0;5"
"02;217;61993;509;216;566;7273;522;405;2711;23017;477;20132;2750;3332"
"02;218;58;1;0;0;1;0;0;2;26;3;12;3;10"
"02;219;43;1;0;0;5;0;0;1;28;1;6;1;0"
"02;220;481;5;1;5;57;4;0;21;160;4;152;17;54"
"02;221;1977;30;11;19;127;13;6;63;971;19;483;79;155"
"02;222;132;5;0;0;1;0;0;0;123;0;3;0;0"
"02;223;673;6;6;10;55;8;3;43;238;3;208;31;60"
"02;224;78;1;1;1;4;0;0;1;48;0;11;4;6"
"02;225;132;8;1;2;14;0;0;0;81;0;9;11;6"
"02;226;91;6;0;1;7;0;0;2;51;1;16;1;6"
"02;227;336;6;2;9;15;1;1;13;133;8;87;26;35"
"02;228;171;4;0;2;18;1;3;0;87;3;27;5;20"
"02;229;120;6;0;2;12;1;1;0;87;2;7;1;1"
"02;230;68;5;0;0;4;0;1;0;37;1;14;2;4"
"02;231;1288;35;3;19;107;7;3;26;675;12;309;30;62"
"02;232;308;3;2;3;14;2;2;1;164;14;53;7;43"
"02;233;1285;22;6;21;156;5;3;30;585;14;309;43;87"
"02;234;3833;63;9;41;317;19;16;65;1791;36;1162;102;200"
"02;235;84;8;2;1;2;0;2;0;66;0;2;0;1"
"02;236;220;8;0;4;6;1;2;3;184;1;9;0;2"
"02;237;715;13;8;6;32;4;2;16;403;4;159;12;54"
"02;238;213;6;1;3;25;1;0;2;100;9;44;7;15"
"02;239;188;10;0;3;14;0;0;4;102;3;42;4;6"
"02;240;222;10;1;2;23;0;2;3;122;2;34;7;16"
"02;241;120;8;2;2;5;1;2;1;70;4;15;2;8"
"02;242;101;12;0;1;7;0;0;1;65;4;6;1;4"
"02;243;229;6;0;1;4;0;0;1;187;3;21;3;3"
"02;244;434;10;1;5;29;8;3;11;243;6;79;17;22"
"02;245;427;8;0;4;17;1;1;13;255;5;76;12;34"
"02;246;130;5;1;0;15;1;0;1;67;2;26;6;6"
"02;247;583;8;2;5;45;3;4;15;293;2;147;26;33"
"02;248;107;1;0;2;7;0;0;3;72;0;18;2;2"
"02;249;205;9;2;3;14;2;1;1;131;1;18;9;14"
"02;250;86;0;1;2;0;1;0;2;69;2;3;0;6"
"02;251;22;0;0;0;4;0;0;1;8;4;4;0;1"
"02;252;1032;15;4;12;122;2;5;33;391;18;306;29;92"
"02;253;172;2;0;0;2;1;2;1;118;2;26;4;14"
"02;254;899;28;4;5;59;9;4;28;428;8;226;33;66"
"02;255;61;0;1;2;4;0;0;0;27;0;13;2;12"
"02;256;210;4;1;0;24;1;1;3;83;1;62;12;18"
"02;257;170;6;0;1;10;0;0;0;107;1;25;10;10"
"02;258;199;6;1;1;13;0;1;4;114;6;37;4;12"
"02;259;53;4;0;1;4;0;0;1;32;0;2;3;6"
"02;260;399;10;1;2;33;4;0;8;202;3;92;8;36"
"02;261;2759;52;14;25;254;16;11;89;1358;27;654;78;179"
"02;262;308;11;0;1;20;1;2;6;183;6;42;7;29"
"02;263;4659;50;16;30;544;19;21;83;2043;52;1456;112;227"
"02;264;136;2;0;0;15;0;0;4;80;4;17;1;12"
"02;265;72;4;0;2;5;0;0;5;39;0;7;8;2"
"02;266;42;2;0;0;5;0;1;2;16;2;6;1;7"
"02;267;65;0;0;0;1;0;0;2;42;3;11;1;5"
"02;268;206;4;1;5;7;0;0;4;108;2;50;14;11"
"02;269;110;2;0;0;7;0;1;1;47;1;38;5;8"
"02;270;106;2;0;2;2;0;0;2;55;0;21;5;17"
"02;271;59;1;1;2;5;0;0;0;31;0;13;0;6"
"02;272;132;7;0;0;10;1;1;1;70;3;30;1;8"
"02;273;37;2;0;0;7;0;0;1;20;1;4;0;2"
"02;274;121;5;2;0;12;0;2;0;75;3;16;1;5"
"02;275;106;2;1;1;8;0;0;1;73;4;9;2;5"
"02;276;117;5;1;2;10;1;0;3;66;1;14;2;12"
"02;277;152;3;0;1;2;0;0;1;104;8;25;1;7"
"02;278;74;3;1;2;4;0;2;0;41;2;13;1;5"
"02;279;98;3;0;0;9;0;0;0;57;6;12;7;4"
"02;280;304;7;1;3;14;1;4;3;189;13;30;12;27"
"02;281;153;8;0;4;20;0;0;5;63;0;21;14;16"
"02;282;87;0;0;1;2;1;2;1;52;0;15;4;9"
"02;283;498;17;4;9;38;0;3;10;237;8;111;18;43"
"02;284;813;22;4;11;64;8;5;11;461;17;156;18;35"
"02;285;46;0;0;0;0;0;0;0;36;1;7;0;1"
"02;286;166;12;1;2;10;0;1;1;84;4;37;4;10"
"02;287;113;7;0;1;8;1;0;1;49;3;24;9;9"
"02;288;532;21;3;2;27;0;2;11;291;6;134;4;31"
"02;289;62;1;1;0;4;0;0;2;35;1;10;2;6"
"02;290;99;3;0;0;1;0;0;1;74;1;11;0;8"
"02;291;52;5;1;0;2;0;0;1;21;0;17;0;5"
"02;292;515;25;21;3;36;0;1;2;372;0;36;9;10"
"02;293;80;2;0;0;6;0;0;1;34;1;19;6;11"
"02;294;755;27;3;6;42;1;6;14;445;7;125;20;59"
"02;295;931;18;4;5;60;5;5;10;542;8;204;30;40"
"02;296;142;5;0;5;11;0;0;2;83;4;18;3;11"
"02;297;453;15;2;9;26;2;1;10;270;5;77;12;24"
"02;298;103;2;1;1;6;0;0;0;72;0;18;1;2"
"02;299;192;8;0;1;16;1;0;3;108;4;39;3;8"
"02;300;255;3;0;2;10;0;0;4;152;1;50;13;19"
"02;301;161;10;3;5;8;0;2;1;77;2;32;6;15"
"03;001;1496;16;14;6;64;7;5;23;879;16;338;24;102"
"03;002;780;18;2;2;59;8;2;21;341;10;214;26;76"
"03;003;972;20;3;7;43;1;3;18;527;9;211;26;104"
"03;004;16104;103;49;95;1267;70;108;507;7048;87;5272;372;1107"
"03;005;1794;24;5;15;91;9;7;44;735;15;634;63;149"
"03;006;594;21;0;3;35;4;3;7;303;5;112;15;85"
"03;007;2417;38;7;15;308;16;19;49;1046;22;601;72;220"
"03;008;935;16;7;3;84;6;4;20;484;8;182;16;103"
"03;009;491;15;1;2;26;2;2;8;284;14;50;11;66"
"03;010;74;1;0;0;5;1;0;0;43;0;13;1;10"
"03;011;183;10;1;1;8;0;0;4;105;1;34;5;14"
"03;012;779;15;2;4;34;1;4;25;399;12;172;22;87"
"03;013;871;16;1;2;55;1;9;16;451;15;224;24;57"
"03;014;591;9;1;6;33;5;4;11;285;17;135;13;72"
"03;015;849;26;6;1;34;3;2;11;438;6;207;33;82"
"03;016;1047;10;2;5;30;11;6;13;532;8;303;27;100"
"03;017;136;4;0;1;2;0;1;1;98;1;17;3;8"
"03;018;1152;24;7;0;87;6;9;36;502;14;318;26;120"
"03;019;599;10;1;4;36;1;3;10;354;4;111;3;62"
"03;020;617;13;1;1;36;6;4;16;334;10;113;20;62"
"03;021;1072;21;5;0;33;7;7;10;642;7;218;22;98"
"03;022;349;5;0;1;40;3;0;1;178;2;54;2;63"
"03;023;606;6;1;1;13;4;3;7;350;0;139;17;65"
"03;024;817;18;1;2;44;6;1;14;446;12;172;19;81"
"03;025;126;1;0;1;11;0;0;2;81;0;16;3;11"
"03;026;684;27;9;2;41;3;6;13;269;19;205;27;64"
"03;027;444;9;0;2;22;0;1;8;259;7;72;9;53"
"03;028;1286;21;6;7;114;4;5;22;631;12;335;37;90"
"03;029;311;7;2;4;17;2;2;4;179;7;55;7;25"
"03;030;298;5;1;1;19;2;0;7;182;3;56;3;18"
"03;031;1433;28;5;10;113;10;2;36;694;22;368;48;96"
"03;032;1588;44;1;6;35;5;6;33;876;11;350;30;190"
"03;033;1078;25;2;4;41;9;4;16;585;5;232;24;131"
"03;034;267;3;2;1;32;2;3;11;114;5;47;17;30"
"03;035;745;4;2;2;55;1;6;20;410;11;154;11;68"
"03;036;406;6;1;3;22;4;1;4;223;2;96;11;33"
"03;037;836;16;2;1;54;4;7;21;404;13;208;21;85"
"03;038;712;23;3;8;49;2;3;10;301;10;219;16;69"
"03;039;448;10;1;0;21;3;6;5;214;3;125;12;48"
"03;040;606;12;5;5;20;2;4;11;310;9;148;21;55"
"03;041;881;19;4;2;39;6;3;7;490;9;197;18;85"
"03;042;683;25;5;2;48;3;2;22;361;6;150;8;50"
"03;043;508;9;2;5;28;3;6;18;254;11;103;25;44"
"03;044;525;9;1;1;47;5;3;5;260;6;116;13;56"
"03;045;1563;68;8;11;82;10;5;44;675;24;432;52;150"
"03;046;492;4;3;7;21;0;1;10;281;6;92;8;59"
"03;047;1580;25;2;9;201;2;9;25;610;13;518;53;113"
"03;048;1975;17;5;16;69;12;18;53;877;12;635;89;171"
"03;049;879;20;1;6;48;1;1;16;464;11;191;19;101"
"03;050;667;17;7;4;74;2;8;12;293;8;162;15;65"
"03;051;314;4;0;1;6;1;0;3;187;2;41;10;59"
"03;052;2536;52;14;19;72;8;8;37;1474;27;515;67;241"
"03;053;1326;20;4;12;52;2;9;10;740;16;325;35;97"
"03;054;3652;128;9;19;213;16;27;172;1575;39;937;86;431"
"03;055;1366;19;1;10;62;7;8;17;706;12;379;38;107"
"03;056;7615;91;29;32;926;53;42;247;2784;77;2610;201;510"
"03;057;537;12;2;2;17;0;3;10;333;2;112;6;38"
"03;058;725;15;4;5;64;0;4;28;400;8;112;14;71"
"03;059;3825;57;42;18;183;28;22;80;1994;47;874;94;385"
"03;060;47618;354;156;385;3244;335;284;1334;18374;228;17817;1923;3158"
"03;061;1072;14;1;7;56;4;6;14;532;11;220;23;184"
"03;062;2455;30;3;15;79;13;5;57;1323;10;648;57;215"
"03;063;209;6;1;0;6;2;1;3;81;12;31;10;55"
"03;064;6410;70;93;29;255;30;18;72;3688;30;1592;133;395"
"03;065;12511;151;51;101;733;94;72;296;5577;93;4099;390;842"
"03;066;10803;149;25;34;736;36;39;192;4943;62;2991;259;1332"
"03;067;4518;69;6;16;235;12;22;68;2400;35;1198;104;347"
"03;068;982;8;5;6;65;2;7;24;499;13;171;23;152"
"03;069;332;8;1;1;14;0;1;8;207;4;45;4;39"
"03;070;559;9;1;5;21;0;0;2;369;5;104;4;39"
"03;071;653;10;1;1;55;2;3;10;373;9;116;11;61"
"03;072;240;3;0;0;9;3;0;5;145;0;41;12;22"
"03;073;1171;19;5;7;83;3;10;25;482;17;341;41;137"
"03;074;425;8;5;3;27;0;3;3;227;9;92;4;44"
"03;075;802;7;1;3;40;7;6;11;392;4;228;14;88"
"03;076;3396;62;10;18;127;28;13;40;2053;22;696;64;262"
"03;077;638;26;1;0;10;3;5;10;346;8;152;19;58"
"03;078;4550;62;14;26;180;29;18;102;2342;31;1154;122;459"
"03;079;1928;18;5;12;118;27;7;30;1040;3;476;65;126"
"03;080;1214;24;4;5;80;5;10;27;635;19;254;27;123"
"03;081;256;5;1;1;11;0;3;3;151;10;36;10;25"
"03;082;2075;82;11;18;123;14;19;51;1014;26;417;54;244"
"03;083;683;13;4;6;63;2;5;20;347;10;146;15;52"
"03;084;211;1;1;1;9;1;0;3;126;0;42;11;16"
"03;085;942;20;2;0;45;2;10;13;545;10;174;25;96"
"03;086;821;17;7;5;34;2;5;15;432;7;194;21;82"
"03;087;1122;18;30;11;33;4;7;32;583;13;272;35;84"
"03;088;219;2;1;3;21;0;1;1;126;7;40;5;12"
"03;089;1148;15;2;5;40;7;8;16;659;18;261;32;85"
"03;090;351;5;1;1;28;0;3;8;170;5;78;9;42"
"03;091;451;5;0;3;15;1;1;4;303;4;74;7;34"
"03;092;690;13;5;4;38;8;4;10;400;10;124;12;61"
"03;093;670;9;4;4;20;2;2;12;356;8;151;18;84"
"03;094;445;9;6;0;32;0;2;5;236;6;94;8;47"
"03;095;551;13;5;6;35;4;11;19;261;15;96;20;66"
"03;096;2726;46;7;12;176;5;7;45;1337;36;791;49;211"
"03;097;709;19;3;0;27;1;0;7;422;25;107;24;73"
"03;098;3401;60;15;9;128;21;11;52;1896;21;797;79;308"
"03;099;1391;30;2;2;70;5;4;25;785;15;286;28;139"
"03;100;2501;43;4;19;110;18;9;39;1398;18;545;59;239"
"03;101;530;9;3;4;45;3;4;7;229;7;172;16;31"
"03;102;1264;40;1;12;68;4;5;17;664;17;250;37;147"
"03;103;1199;18;9;4;49;3;4;26;696;16;225;28;120"
"03;104;845;12;3;5;15;7;2;11;498;3;180;22;87"
"03;105;651;13;0;3;26;1;6;21;353;10;140;17;60"
